X,Y,objectid,cod_seg_pr,cod_via,cod_pr,distancia,lado,material,fecha_inst,leyen_front,estado,observacion,lat,lon,alt,key,fuente,fecha_fuente,fecha_act
-75.771852568604,5.33838821876878,121,250818,2508,18,1001,2,1,1997/01/01 00:00:00+00,18/2508,0, ,5.33838822,-75.77185257,2115.7144,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7638139188256,5.35156014166141,122,250820,2508,20,958,2,1,1997/01/01 00:00:00+00,20/2508,0, ,5.35156014,-75.76381392,2030.2546,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7565198143142,5.36354428137597,123,250822,2508,22,995,2,1,1997/01/01 00:00:00+00,22/2508,0, ,5.36354428,-75.75651981,2036.8245,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7464672386869,5.37401015028602,124,250824,2508,24,1021,2,1,1997/01/01 00:00:00+00,24/2508,0, ,5.37401015,-75.74646724,2019.8423,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7218374826535,5.37628200582239,125,250828,2508,28,992,2,1,1997/01/01 00:00:00+00,28/2508,0, ,5.37628201,-75.72183748,2153.8731,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7347528076316,5.3766944440698,126,250826,2508,26,1000,2,1,1997/01/01 00:00:00+00,26/2508,0, ,5.37669444,-75.73475281,2112.0979,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7100075165746,5.38141168088726,127,250830,2508,30,992,2,1,1997/01/01 00:00:00+00,30/2508,0, ,5.38141168,-75.71000752,2084.7383,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.6064948467098,5.38150128282172,128,250862,2508,62,950,2,1,1997/01/01 00:00:00+00,62/2508,0, ,5.38150128,-75.60649485,713.8162,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.6138792220258,5.38423812160706,129,250860,2508,60,1060,2,1,1997/01/01 00:00:00+00,60/2508,0, ,5.38423812,-75.61387922,759.2244,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.6241801827275,5.39261708619855,130,250858,2508,58,996,2,1,1997/01/01 00:00:00+00,58/2508,0, ,5.39261709,-75.62418018,861.4254,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7138068584238,5.39585786129832,131,250832,2508,32,1008,2,1,1997/01/01 00:00:00+00,32/2508,0, ,5.39585786,-75.71380686,1994.7644,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.5988306497761,5.39673324972007,132,250864,2508,64,1005,2,1,1997/01/01 00:00:00+00,64/2508,0, ,5.39673325,-75.59883065,704.4765,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7181837029146,5.40634176137098,133,250834,2508,34,1013,2,1,1997/01/01 00:00:00+00,34/2508,0, ,5.40634176,-75.7181837,1890.0985,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.6437575971091,5.4122597070789,134,250854,2508,54,1018,2,1,1997/01/01 00:00:00+00,54/2508,0, ,5.41225971,-75.6437576,1085.4379,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.5953997582289,5.41388210562985,135,250866,2508,66,1001,2,1,1997/01/01 00:00:00+00,66/2508,0, ,5.41388211,-75.59539976,705.834,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7072841749761,5.41637860781643,136,250836,2508,36,976,2,1,1997/01/01 00:00:00+00,36/2508,0, ,5.41637861,-75.70728417,1817.0957,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.6477471608129,5.42807204414436,137,250852,2508,52,1002,2,1,1997/01/01 00:00:00+00,52/2508,0, ,5.42807204,-75.64774716,1124.0686,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.2885225361914,7.01194236923285,138,6202108,6202,108,1010,2,1,, ,1, ,7.01194237,-76.28852254,377.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3689377830618,13.3810722169058,139,03010,0301,0,0,2,1,, ,0,0,13.38107222,-81.36893778,278.471,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3692529803355,13.3723960881272,140,03011,0301,1,0,1,1,, ,0,0,13.37239609,-81.36925298,293.4102,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3756817718696,13.3686952636547,141,03012,0301,2,0,2,1,, ,0,0,13.36869526,-81.37568177,296.9024,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.383793039659,13.3665981859068,142,03013,0301,3,0,1,1,, ,0,0,13.36659819,-81.38379304,279.157,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5270471781081,8.24187247467103,143,700710,7007,10,0,2,1,, ,0, ,8.24187248,-73.52704718,223.3583,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.5119450635726,8.24017357508334,144,700712,7007,12,0,2,1,, ,0, ,8.24017358,-73.51194506,245.8065,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4984313752752,8.23384736882019,145,700714,7007,14,0,2,1,, ,0, ,8.23384737,-73.49843137,297.2799,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4935688674058,8.21848386424723,146,700716,7007,16,0,2,1,, ,0, ,8.21848386,-73.49356887,256.0764,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4812923919184,8.226533345853,147,700718,7007,18,0,2,1,, ,0, ,8.22653335,-73.48129239,311.6069,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.590661956163,8.25523926592138,148,70072,7007,2,0,2,1,, ,0, ,8.25523927,-73.59066196,146.515,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4774635754464,8.24299351081691,149,700720,7007,20,0,2,1,, ,0, ,8.24299351,-73.47746357,390.27,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.461595321941,8.2690539716324,150,700724,7007,24,0,2,1,, ,0, ,8.26905397,-73.46159532,674.1212,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4539904551386,8.28017988589364,151,700726,7007,26,0,2,1,, ,0, ,8.28017989,-73.45399045,812.7784,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4462361526903,8.28862711560881,152,700728,7007,28,0,2,1,, ,0, ,8.28862712,-73.44623615,932.1179,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-73.4415373277471,8.3000525908166,153,700730,7007,30,0,2,1,, ,0, ,8.30005259,-73.44153733,1068.8848,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.390494447424,13.3610544969767,154,03014,0301,4,0,2,1,, ,0,0,13.3610545,-81.39049445,254.3607,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3931345861626,13.352696586375,155,03015,0301,5,0,1,1,, ,0,0,13.35269659,-81.39313459,189.5651,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3932714391062,13.3444493554193,156,03016,0301,6,0,2,1,, ,0,0,13.34444936,-81.39327144,111.1553,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.39328941709,13.3379500240679,157,03017,0301,7,0,1,1,, ,0,0,13.33795002,-81.39328942,50.1435,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3867771981171,13.3335804716978,158,03018,0301,8,0,2,1,, ,0,0,13.33358047,-81.3867772,72.1134,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3796564343195,13.3299131801553,159,03019,0301,9,0,1,1,, ,0,0,13.32991318,-81.37965643,204.3401,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3627295458962,13.3340752110226,160,030111,0301,11,0,1,1,, ,0,0,13.33407521,-81.36272955,319.8179,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3568769194122,13.3404702217184,161,030112,0301,12,0,2,1,, ,0,0,13.34047022,-81.35687692,336.9497,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3563832286883,13.3490207449061,162,030113,0301,13,0,1,1,, ,0,0,13.34902075,-81.35638323,336.5584,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3590826975581,13.3571869034291,163,030114,0301,14,0,2,1,, ,0,0,13.3571869,-81.3590827,324.4926,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3611588622832,13.365833691966,164,030115,0301,15,0,1,1,, ,0,0,13.36583369,-81.36115886,308.5222,10-15mt,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-81.3613522515975,13.3743907363035,165,030116,0301,16,0,2,1,, ,0,0,13.37439074,-81.36135225,293.5572,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.1138819420943,10.0741427967348,166,25BL026,25BL02,6,0,2,1,, ,0, ,10.0741428,-75.11388194,124.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.0829658475678,3.6979452689523,167,450693,4506,93,0,1,1,, ,0, ,3.69794527,-75.08296585,338.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.0804562412266,3.71583782321916,168,450695,4506,95,0,1,1,, ,0, ,3.71583782,-75.08045624,318.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.0779354499617,3.73376142207769,169,450697,4506,97,0,1,1,, ,0, ,3.73376142,-75.07793545,312.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.0754071308148,3.75167037823298,170,450699,4506,99,0,1,1,, ,0, ,3.75167038,-75.07540713,323.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4143163391767,2.64457412317336,171,45HL0110,45HL01,10,0,2,1,, ,0, ,2.64457412,-75.41431634,544.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.404215400051,2.65933782502219,172,45HL0112,45HL01,12,0,2,1,, ,0, ,2.65933783,-75.4042154,539.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4003314782246,2.67404003872077,173,45HL0114,45HL01,14,0,2,1,, ,0, ,2.67404004,-75.40033148,552.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.412745855888,2.68034912172632,174,45HL0116,45HL01,16,0,2,1,, ,0, ,2.68034912,-75.41274586,573.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4199726837711,2.6945246613594,175,45HL0118,45HL01,18,0,2,1,, ,0, ,2.69452466,-75.41997268,570.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4176198972273,2.70925392024212,176,45HL0120,45HL01,20,0,2,1,, ,0, ,2.70925392,-75.4176199,570.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.452832136091,2.60943574969797,177,45HL014,45HL01,4,0,2,1,, ,0, ,2.60943575,-75.45283214,603.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4413904748786,2.62284796924787,178,45HL016,45HL01,6,0,2,1,, ,0, ,2.62284797,-75.44139047,565.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.428092586167,2.63420013304632,179,45HL018,45HL01,8,0,2,1,, ,0, ,2.63420013,-75.42809259,557.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4083136949386,2.65126142211037,180,45HL0111,45HL01,11,0,1,1,, ,0, ,2.65126142,-75.40831369,535.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.399315713607,2.66687742984369,181,45HL0113,45HL01,13,0,1,1,, ,0, ,2.66687743,-75.39931571,529.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4082994054373,2.67535807280127,182,45HL0115,45HL01,15,0,1,1,, ,0, ,2.67535807,-75.4082994,564.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4185727474357,2.68637588897964,183,45HL0117,45HL01,17,0,1,1,, ,0, ,2.68637589,-75.41857275,570.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4167602642976,2.70193412243784,184,45HL0119,45HL01,19,0,1,1,, ,0, ,2.70193412,-75.41676026,569.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4228875479848,2.71357382166877,185,45HL0121,45HL01,21,0,1,1,, ,0, ,2.71357382,-75.42288755,570.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4303311159898,2.71349766982907,186,45HL0122,45HL01,22,0,1,1,, ,0, ,2.71349767,-75.43033112,539.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4374624134323,2.71728660185746,187,45HL0123,45HL01,23,0,1,1,, ,0, ,2.7172866,-75.43746241,490.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4575921578646,2.60225999704083,188,45HL013,45HL01,3,0,1,1,, ,0, ,2.60226,-75.45759216,600.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4476656122783,2.61659143639216,189,45HL015,45HL01,5,0,1,1,, ,0, ,2.61659144,-75.44766561,573.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4344425199922,2.62844926690562,190,45HL017,45HL01,7,0,1,1,, ,0, ,2.62844927,-75.43444252,553.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.4213852360463,2.63983122237121,191,45HL019,45HL01,9,0,1,1,, ,0, ,2.63983122,-75.42138524,548.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6316454729548,5.51331654468699,192,130774,1307,74,1023,2,1,1997/01/01 00:00:00+00,1307,2, ,5.51331655,-76.63164547,51.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6266684218019,5.52034751857467,193,130775,1307,75,744,1,1,1998/03/01 00:00:00+00,1307,2, ,5.52034752,-76.62666842,44.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6268019869116,5.52681669141191,194,130776,1307,76,1232,2,1,1998/03/01 00:00:00+00,1307,2, ,5.52681669,-76.62680199,45.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6300778606818,5.53132012182124,195,130777,1307,77,793,1,1,1997/01/01 00:00:00+00,1307,2, ,5.53132012,-76.63007786,56.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6369113198952,5.53182136687858,196,130778,1307,78,969,2,1,1997/01/01 00:00:00+00,1307,2, ,5.53182137,-76.63691132,45.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6345626557203,5.53821569968959,197,130779,1307,79,896,1,1,2002/08/01 00:00:00+00,1307,2, ,5.5382157,-76.63456266,60.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6290019592457,5.5425688918175,198,130780,1307,80,963,2,1,2002/08/01 00:00:00+00,1307,2, ,5.54256889,-76.62900196,73.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6237075386928,5.54789981088018,199,130781,1307,81,943,1,1,2002/08/01 00:00:00+00,1307,2, ,5.54789981,-76.62370754,75.8,10-15mt,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6177721441335,5.55226939196969,200,130782,1307,82,975,2,1,2002/08/01 00:00:00+00,1307,2, ,5.55226939,-76.61777214,79.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6161110810197,5.56093793310889,201,130783,1307,83,940,1,1,2002/08/01 00:00:00+00,1307,2, ,5.56093793,-76.61611108,79.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6221684856592,5.56491089155842,202,130784,1307,84,959,2,1,2002/08/01 00:00:00+00,1307,2, ,5.56491089,-76.62216849,77.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6268410393719,5.57130450781602,203,130785,1307,85,924,1,1,2002/08/01 00:00:00+00,1307,2, ,5.57130451,-76.62684104,77.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6274931803356,5.57935444958667,204,130786,1307,86,946,2,1,2002/08/01 00:00:00+00,1307,2, ,5.57935445,-76.62749318,76,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6287321610299,5.58605678921469,205,130787,1307,87,1001,1,1,2002/08/01 00:00:00+00,1307,2, ,5.58605679,-76.62873216,63.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6313709720585,5.59025228286965,206,130788,1307,88,974,2,1,2002/08/01 00:00:00+00,1307,2, ,5.59025228,-76.63137097,74.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6374600063792,5.59532776109389,207,130789,1307,89,974,1,1,2006/10/01 00:00:00+00,1307,2, ,5.59532776,-76.63746001,72.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6404139230532,5.60186549231879,208,130790,1307,90,874,2,1,2006/10/01 00:00:00+00,1307,2, ,5.60186549,-76.64041392,71.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6399375392715,5.60928262456907,209,130791,1307,91,988,1,1,2002/08/01 00:00:00+00,1307,2, ,5.60928263,-76.63993754,62.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.626159265682,5.29695910766362,210,130745,1307,45,998,1,1,,1307,2, ,5.29695911,-76.62615927,107.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6259368113766,5.30443182813998,211,130746,1307,46,826,2,1,,1307,2, ,5.30443183,-76.62593681,110.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6262275717796,5.3136667022704,212,130747,1307,47,1027,1,1,,1307,3, ,5.3136667,-76.62622757,106.1,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6256282239068,5.32242258869388,213,130748,1307,48,972,2,1,,1307,2, ,5.32242259,-76.62562822,103.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6254646999824,5.33128267401873,214,130749,1307,49,981,1,1,,1307,2, ,5.33128267,-76.6254647,100.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6251907389736,5.33901383139004,215,130750,1307,50,847,2,1,2006/10/01 00:00:00+00,1307,3, ,5.33901383,-76.62519074,99.9,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.6250765172869,5.34731949186616,216,130751,1307,51,925,1,1,2002/08/01 00:00:00+00,1307,2, ,5.34731949,-76.62507652,98.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.62129522888,5.35572363313478,217,130752,1307,52,1056,2,1,2002/08/01 00:00:00+00,1307,2, ,5.35572363,-76.62129523,96.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.0524269386216,2.19961651061277,218,240214,2402,14,828,2,1,, ,1, ,2.19961651,-76.05242694,2023.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.0372910689909,2.20184292990785,219,240216,2402,16,968,2,1,, ,1, ,2.20184293,-76.03729107,1927,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.023981682742,2.21156870844045,220,240218,2402,18,1000,2,1,, ,1, ,2.21156871,-76.02398168,1841.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.1195771110374,2.21618900456528,221,24022,2402,2,982,2,1,, ,1, ,2.21618901,-76.11957711,2386.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.0135852311256,2.2218537418678,222,240220,2402,20,1002,2,1,, ,1, ,2.22185374,-76.01358523,1739.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.0012131829767,2.23212362521451,223,240222,2402,22,996,2,1,, ,1, ,2.23212363,-76.00121318,1617.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.9884322441684,2.23864532242306,224,240224,2402,24,1000,2,1,, ,1, ,2.23864532,-75.98843224,1495.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.977345508223,2.25020832782994,225,240226,2402,26,1000,2,1,, ,1, ,2.25020833,-75.97734551,1390.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.9691184440003,2.26407250043226,226,240228,2402,28,1000,2,1,, ,1, ,2.2640725,-75.96911844,1287.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.9688882498104,2.27788996724534,227,240230,2402,30,1010,2,1,, ,1, ,2.27788997,-75.96888825,1247.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.9605047781169,2.28980406380639,228,240232,2402,32,987,2,1,, ,1, ,2.28980406,-75.96050478,1233.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.9513497910366,2.30228057758111,229,240234,2402,34,1130,2,1,, ,1, ,2.30228058,-75.95134979,1038.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.9429286529832,2.31430211069259,230,240236,2402,36,937,2,1,, ,1, ,2.31430211,-75.94292865,1180.8,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.9401967028294,2.33107388909107,231,240238,2402,38,1000,2,1,, ,1, ,2.33107389,-75.9401967,1152.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.1094352392775,2.20702997536502,232,24024,2402,4,983,2,1,, ,1, ,2.20702998,-76.10943524,2263.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.930391736132,2.3446916064305,233,240240,2402,40,1040,2,1,, ,1, ,2.34469161,-75.93039174,1114.6,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.9232911251395,2.358559760602,234,240242,2402,42,983,2,1,, ,1, ,2.35855976,-75.92329112,1084.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.9087504612498,2.36887207171763,235,240244,2402,44,995,2,1,, ,1, ,2.36887207,-75.90875046,1059.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8948994941908,2.38044237781035,236,240246,2402,46,997,2,1,, ,1, ,2.38044238,-75.89489949,1015.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8757949089574,2.40465782490778,237,240250,2402,50,1007,2,1,, ,1, ,2.40465783,-75.87579491,1005.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8471968873773,2.44062647184543,238,240256,2402,56,995,2,1,, ,1, ,2.44062647,-75.84719689,979.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.836788267182,2.45515681440449,239,240258,2402,58,987,2,1,, ,1, ,2.45515681,-75.83678827,959.5,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-76.096401610668,2.20278498580456,240,24026,2402,6,995,2,1,, ,1, ,2.20278499,-76.09640161,2189.7,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8270092249653,2.46924245327253,241,240260,2402,60,1000,2,1,, ,1, ,2.46924245,-75.82700922,940.3,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8169623078259,2.47960190002234,242,240262,2402,62,994,2,1,, ,1, ,2.4796019,-75.81696231,937.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.8022762776586,2.47397934517211,243,240264,2402,64,987,2,1,, ,1, ,2.47397935,-75.80227628,859.4,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-75.7895378165869,2.46819709100038,244,240266,2402,66,994,2,1,2009/01/05 00:00:00+00, ,1, ,2.46819709,-75.78953782,869.2,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
